,Errors,Epochs,Denominator,Algorithm,Parameters
9512,3.299034160513748,12,temporal,LAIS,"(0.25, 1)"
9513,1.0525959433219074,12,temporal,LAIS,"(0.5, 1)"
9514,0.7955692268869129,12,temporal,LAIS,"(1, 3)"
9515,0.32953907308435376,12,temporal,LAIS,"(1, 5)"
9516,0.09875518405841223,12,all,LAIS,"(0.25, 1)"
9517,0.16703143910207868,12,all,LAIS,"(0.5, 1)"
9518,0.18412327704607906,12,all,LAIS,"(1, 3)"
9519,0.052313219498279606,12,all,LAIS,"(1, 5)"
9520,3.923092768114537,24,-,HAM,"(0.25, 1)"
9521,3.1204997764366595,24,-,HAM,"(0.5, 1)"
9522,0.9994142432440328,24,-,HAM,"(1, 3)"
9523,5.362722966089433,24,-,HAM,"(1, 5)"
9524,0.0801726772244713,12,spatial,LAIS,"(0.25, 1)"
9525,6.62672243858986,12,-,HAM,"(0.25, 1)"
9526,0.13775061462231308,12,spatial,LAIS,"(0.5, 1)"
9527,6.505670974762162,12,-,HAM,"(0.5, 1)"
9528,0.19255047267264025,12,spatial,LAIS,"(1, 3)"
9529,2.06429143537742,12,-,HAM,"(1, 3)"
9530,0.12515895295040896,12,spatial,LAIS,"(1, 5)"
9531,6.598938759075283,12,-,HAM,"(1, 5)"
9532,0.9732534520264452,12,temporal,LAIS,"(0.25, 1)"
9533,1.8969359572927185,12,temporal,LAIS,"(0.5, 1)"
9534,1.0026019195399507,12,temporal,LAIS,"(1, 3)"
9535,0.7556222718919391,12,temporal,LAIS,"(1, 5)"
9536,0.161429937506463,12,all,LAIS,"(0.25, 1)"
9537,0.1773099420296997,12,all,LAIS,"(0.5, 1)"
9538,0.06287109242838769,12,all,LAIS,"(1, 3)"
9539,0.13140912195085264,12,all,LAIS,"(1, 5)"
9540,4.999688673983278,24,-,HAM,"(0.25, 1)"
9541,4.280687516999786,24,-,HAM,"(0.5, 1)"
9542,0.9741298527703682,24,-,HAM,"(1, 3)"
9543,4.764014221472971,24,-,HAM,"(1, 5)"
9544,0.14718924241244702,12,spatial,LAIS,"(0.25, 1)"
9545,6.830278786299442,12,-,HAM,"(0.25, 1)"
9546,0.15293074135168722,12,spatial,LAIS,"(0.5, 1)"
9547,6.6130445494487775,12,-,HAM,"(0.5, 1)"
9548,0.05541728096702878,12,spatial,LAIS,"(1, 3)"
9549,2.3079327818916933,12,-,HAM,"(1, 3)"
9550,0.0610936275667199,12,spatial,LAIS,"(1, 5)"
9551,5.605473265192157,12,-,HAM,"(1, 5)"
9552,1.773259197145051,12,temporal,LAIS,"(0.25, 1)"
9553,1.4311828920825298,12,temporal,LAIS,"(0.5, 1)"
9554,0.5297617875005685,12,temporal,LAIS,"(1, 3)"
9555,0.60904908409805,12,temporal,LAIS,"(1, 5)"
9556,0.08093405782142024,12,all,LAIS,"(0.25, 1)"
9557,0.13919831630948434,12,all,LAIS,"(0.5, 1)"
